"order_id","customer_id","product_id","quantity","order_date"
412137,14677,104,10,2024-12-14
412138,19962,135,1,2024-11-25
412139,8663,128,9,2024-10-25
412140,7768,99,10,2024-08-21
412141,29035,151,7,2024-08-05
412142,46344,82,2,2024-11-16
412143,40827,176,1,2024-12-28
412144,47239,189,10,2024-11-17
412145,400,139,4,2024-10-05
412146,30685,88,5,2024-02-01
412147,36062,29,9,2024-08-28
412148,30092,156,10,2024-01-24
412149,44787,10,1,2024-09-26
412150,8468,186,3,2024-10-29
412151,12417,168,4,2024-04-01
412152,43923,14,6,2024-05-22
412153,979,142,5,2024-06-28
412154,4731,177,6,2024-08-23
412155,1717,39,9,2024-04-10
412156,37590,18,4,2024-04-28
412157,37582,125,4,2024-04-19
412158,25487,16,2,2024-06-27
412159,29086,193,7,2024-10-22
412160,36452,63,10,2024-02-06
412161,19258,100,4,2024-10-01
412162,8351,28,9,2024-05-27
412163,48577,80,4,2024-06-08
412164,1077,40,6,2024-09-27
412165,8969,122,7,2024-05-04
412166,46543,61,6,2024-07-24
412167,47033,101,10,2024-07-19
412168,26632,7,9,2024-06-14
412169,40584,98,1,2024-12-19
412170,7265,87,7,2024-12-03
412171,46548,53,2,2024-02-12
412172,23210,179,8,2024-05-07
412173,683,10,4,2024-02-29
412174,34786,140,5,2024-09-13
412175,734,162,3,2024-08-16
412176,11410,109,7,2024-08-24
412177,11379,197,2,2024-11-12
412178,36542,48,1,2024-11-08
412179,30411,52,6,2024-05-23
412180,11895,27,3,2024-10-15
412181,16650,27,3,2024-07-08
412182,22595,117,4,2024-12-15
412183,15034,56,5,2024-02-28
412184,48204,155,10,2024-10-25
412185,48057,195,6,2024-08-31
412186,39934,146,1,2024-09-25
412187,19017,32,7,2024-04-25
412188,2444,93,9,2024-12-15
412189,2274,55,1,2024-04-30
412190,45800,166,2,2024-10-22
412191,15548,59,7,2024-05-26
412192,11752,3,6,2024-06-26
412193,47437,196,7,2024-08-04
412194,30054,101,8,2024-04-19
412195,21841,21,10,2024-01-21
412196,17282,165,7,2024-04-29
412197,2593,102,3,2024-07-01
412198,4408,30,3,2024-11-15
412199,35100,136,2,2024-04-22
412200,19543,193,8,2024-07-20
412201,12657,89,10,2024-12-29
412202,17423,87,9,2024-07-10
412203,28662,53,7,2024-08-07
412204,30674,93,9,2024-10-09
412205,7683,110,2,2024-11-27
412206,27793,121,2,2024-06-23
412207,30519,180,2,2024-07-15
412208,44683,172,10,2024-09-21
412209,28504,102,6,2024-01-13
412210,33859,117,8,2024-12-13
412211,37354,35,8,2024-12-19
412212,20330,79,2,2024-07-03
412213,12860,138,6,2024-08-13
412214,13501,46,3,2024-12-29
412215,35608,13,9,2024-03-01
412216,3350,135,8,2024-07-14
412217,6872,180,9,2024-04-12
412218,12678,5,2,2024-07-31
412219,6289,53,8,2024-02-28
412220,23900,56,1,2024-03-14
412221,30566,107,2,2024-07-31
412222,39763,122,7,2024-06-19
412223,4680,92,7,2024-09-30
412224,10345,120,1,2024-06-11
412225,18014,137,2,2024-09-06
412226,36644,198,2,2024-01-23
412227,27501,141,5,2024-05-04
412228,5872,114,3,2024-10-25
412229,44359,113,1,2024-09-15
412230,7736,39,9,2024-09-16
412231,34397,171,8,2024-07-19
412232,38334,68,1,2024-04-13
412233,40696,189,3,2024-05-20
412234,6195,36,5,2024-03-26
412235,25328,189,6,2024-09-01
412236,45844,156,5,2024-01-29
412237,1834,74,4,2024-02-06
412238,43884,14,2,2024-11-13
412239,7721,114,7,2024-03-01
412240,22224,102,9,2024-11-11
412241,12632,166,10,2024-12-06
412242,45293,167,5,2024-02-04
412243,15783,47,3,2024-05-28
412244,17121,172,3,2024-04-13
412245,31228,118,9,2024-07-24
412246,45101,72,9,2024-04-23
412247,3908,131,6,2024-06-25
412248,34253,26,2,2024-05-10
412249,26900,189,3,2024-08-15
412250,391,56,5,2024-12-01
412251,4819,48,3,2024-06-27
412252,19950,122,9,2024-02-21
412253,41284,129,7,2024-11-23
412254,27251,196,4,2024-03-06
412255,43709,55,7,2024-08-12
412256,46334,159,10,2024-10-23
412257,21323,194,8,2024-02-16
412258,171,49,10,2024-06-05
412259,20639,112,10,2024-06-28
412260,21445,192,2,2024-05-09
412261,13208,36,8,2024-01-17
412262,10855,45,8,2024-10-01
412263,7768,195,5,2024-10-04
412264,49341,6,7,2024-06-28
412265,37797,61,5,2024-02-01
412266,37055,80,10,2024-07-12
412267,47430,138,9,2024-10-02
412268,23556,26,2,2024-07-02
412269,48368,64,2,2024-10-14
412270,43742,36,9,2024-11-02
412271,38703,83,3,2024-03-19
412272,39235,117,1,2024-08-10
412273,6498,184,7,2024-10-20
412274,28070,18,6,2024-12-02
412275,29905,114,8,2024-06-05
412276,32581,186,7,2024-06-03
412277,13352,61,6,2024-03-30
412278,16422,51,2,2024-03-01
412279,41486,160,3,2024-05-03
412280,3619,5,8,2024-08-08
412281,44663,129,5,2024-07-03
412282,49647,36,5,2024-09-03
412283,22959,12,2,2024-04-14
412284,44133,144,2,2024-11-15
412285,1864,177,7,2024-02-10
412286,26551,6,7,2024-09-13
412287,21938,122,1,2024-07-05
412288,14497,118,8,2024-10-27
412289,14626,40,8,2024-02-24
412290,39735,58,4,2024-12-29
412291,34512,121,9,2024-11-03
412292,42392,122,1,2024-04-29
412293,15018,186,5,2024-05-13
412294,37337,72,7,2024-05-22
412295,17733,155,1,2024-08-15
412296,15182,45,8,2024-07-15
412297,18041,121,6,2024-03-26
412298,24936,83,7,2024-09-07
412299,22138,86,8,2024-12-11
412300,32922,12,4,2024-03-27
412301,25614,28,1,2024-05-28
412302,33283,72,2,2024-08-22
412303,24685,80,9,2024-09-19
412304,15968,51,2,2024-09-25
412305,3935,126,3,2024-12-24
412306,101,7,8,2024-10-15
412307,21500,133,3,2024-11-12
412308,49519,118,3,2024-06-17
412309,35202,96,6,2024-03-26
412310,27611,89,1,2024-07-20
412311,39648,7,2,2024-01-28
412312,25394,75,2,2024-05-12
412313,4220,132,3,2024-08-01
412314,10884,166,9,2024-09-15
412315,18714,159,3,2024-01-30
412316,28495,84,6,2024-01-09
412317,33867,39,6,2024-02-29
412318,6187,200,9,2024-11-05
412319,12309,5,4,2024-04-09
412320,18183,113,4,2024-01-05
412321,49765,195,2,2024-05-10
412322,29836,47,3,2024-05-14
412323,29441,145,9,2024-10-24
412324,22343,152,10,2024-06-05
412325,16932,65,7,2024-01-03
412326,46954,119,2,2024-09-15
412327,19347,51,3,2024-08-23
412328,27483,128,4,2024-09-17
412329,23414,29,1,2024-06-07
412330,20010,104,9,2024-01-16
412331,13888,104,5,2024-06-03
412332,48027,52,7,2024-01-06
412333,45128,113,1,2024-11-25
412334,32940,144,3,2024-03-30
412335,29564,161,8,2024-02-12
412336,12978,78,4,2024-01-02
412337,21651,30,1,2024-10-22
412338,46682,172,6,2024-08-02
412339,24143,108,2,2024-12-22
412340,22035,35,3,2024-03-23
412341,848,10,3,2024-03-22
412342,9024,59,9,2024-10-21
412343,6973,90,6,2024-03-06
412344,14538,50,6,2024-10-29
412345,31110,79,3,2024-03-16
412346,48406,60,1,2024-07-10
412347,41768,167,10,2024-04-03
412348,1850,29,3,2024-11-14
412349,12964,158,10,2024-04-07
412350,33898,73,4,2024-12-17
412351,39542,59,8,2024-06-22
412352,41995,61,3,2024-04-11
412353,32494,166,10,2024-12-29
412354,15130,176,9,2024-02-19
412355,17877,134,6,2024-02-09
412356,23976,49,2,2024-05-04
412357,17733,101,7,2024-04-27
412358,610,194,7,2024-05-21
412359,35706,14,6,2024-01-06
412360,2204,17,6,2024-07-27
412361,37276,80,7,2024-05-14
412362,39646,200,9,2024-09-03
412363,18751,188,1,2024-07-16
412364,7668,50,2,2024-12-10
412365,18051,32,3,2024-09-27
412366,37266,4,10,2024-12-04
412367,14131,33,10,2024-08-03
412368,3243,25,5,2024-09-28
412369,46108,179,4,2024-04-04
412370,33010,113,2,2024-07-03
412371,14781,113,4,2024-12-20
412372,20185,64,4,2024-06-24
412373,26611,160,5,2024-04-17
412374,29512,163,1,2024-05-10
412375,24489,33,7,2024-10-18
412376,16622,198,1,2024-12-21
412377,26550,3,6,2024-11-10
412378,19053,38,10,2024-08-05
412379,13722,160,3,2024-05-03
412380,35253,152,6,2024-01-12
412381,449,96,3,2024-12-31
412382,38181,4,8,2024-07-25
412383,22858,125,10,2024-10-09
412384,46731,82,3,2024-04-06
412385,7420,155,5,2024-05-14
412386,27247,48,8,2024-01-10
412387,20536,110,4,2024-08-05
412388,40742,15,3,2024-12-28
412389,47099,28,8,2024-05-24
412390,26754,105,8,2024-02-01
412391,8995,33,4,2024-06-13
412392,45452,40,4,2024-12-20
412393,46835,42,10,2024-10-12
412394,43177,11,3,2024-08-16
412395,19165,166,7,2024-03-07
412396,4164,81,10,2024-05-04
412397,47927,157,2,2024-09-30
412398,20112,180,6,2024-09-19
412399,3936,41,9,2024-05-23
412400,962,162,8,2024-06-22
412401,2625,122,10,2024-08-06
412402,6963,198,6,2024-10-05
412403,45754,34,7,2024-04-04
412404,31535,176,3,2024-12-31
412405,9438,32,2,2024-09-05
412406,39290,113,10,2024-05-27
412407,26279,43,3,2024-09-08
412408,15803,128,8,2024-07-27
412409,47170,133,10,2024-12-26
412410,2905,43,4,2024-01-04
412411,26840,103,3,2024-07-23
412412,32773,88,5,2024-12-28
412413,43744,134,3,2024-09-26
412414,10689,169,1,2024-01-14
412415,26476,195,6,2024-09-29
412416,21705,167,9,2024-01-25
412417,30062,170,6,2024-07-14
412418,38326,43,10,2024-02-26
412419,22257,149,8,2024-04-08
412420,1389,56,2,2024-01-22
412421,23849,76,4,2024-03-13
412422,1677,118,1,2024-06-01
412423,16040,43,7,2024-06-05
412424,1983,147,5,2024-06-30
412425,33988,16,7,2024-07-09
412426,30707,45,6,2024-10-15
412427,45882,24,4,2024-05-21
412428,23477,167,1,2024-12-14
412429,45434,168,6,2024-02-28
412430,38433,82,6,2024-10-25
412431,17670,106,1,2024-01-29
412432,5722,190,1,2024-11-06
412433,42091,129,3,2024-08-22
412434,47874,94,6,2024-03-21
412435,48271,104,7,2024-11-11
412436,13492,93,7,2024-10-29
412437,481,8,2,2024-04-06
412438,30216,33,5,2024-06-03
412439,38599,14,1,2024-08-18
412440,32211,144,1,2024-05-23
412441,42731,135,9,2024-02-12
412442,19051,111,1,2024-11-16
412443,22942,187,10,2024-12-27
412444,12020,181,7,2024-11-18
412445,40917,149,7,2024-09-11
412446,38710,50,3,2024-01-11
412447,44851,17,5,2024-07-20
412448,29626,146,4,2024-05-28
412449,49676,68,3,2024-06-26
412450,9991,15,1,2024-11-19
412451,44652,5,8,2024-08-17
412452,3784,53,4,2024-07-20
412453,18265,75,8,2024-09-13
412454,7949,6,4,2024-06-26
412455,45136,138,8,2024-02-19
412456,35315,198,9,2024-06-04
412457,27592,167,9,2024-08-26
412458,7465,101,2,2024-06-30
412459,16548,149,7,2024-09-03
412460,15562,96,6,2024-08-22
412461,7298,192,7,2024-10-05
412462,44687,145,10,2024-08-17
412463,28376,51,6,2024-04-28
412464,20523,121,8,2024-09-01
412465,17395,158,6,2024-01-25
412466,15675,160,6,2024-03-18
412467,22211,93,2,2024-04-25
412468,48273,34,6,2024-12-08
412469,6805,87,7,2024-06-01
412470,47526,189,4,2024-05-29
412471,2029,168,4,2024-07-20
412472,12591,66,2,2024-03-01
412473,27212,156,5,2024-11-14
412474,44738,95,4,2024-05-02
412475,38747,80,3,2024-02-17
412476,23267,55,7,2024-12-18
412477,14897,30,9,2024-01-16
412478,21626,33,3,2024-02-28
412479,25185,24,2,2024-05-11
412480,41727,141,5,2024-04-27
412481,40595,164,5,2024-02-26
412482,19743,95,2,2024-02-05
412483,37672,83,3,2024-10-05
412484,45311,74,5,2024-07-20
412485,38811,33,9,2024-01-25
412486,32002,149,4,2024-10-07
412487,16592,175,10,2024-09-29
412488,8113,170,3,2024-04-29
412489,1152,64,5,2024-02-09
412490,4476,90,10,2024-02-08
412491,2635,145,8,2024-08-03
412492,49826,20,6,2024-07-10
412493,37109,41,9,2024-03-07
412494,8665,41,4,2024-01-13
412495,16154,45,7,2024-06-08
412496,37556,142,6,2024-07-05
412497,40644,84,8,2024-12-30
412498,24797,92,2,2024-05-17
412499,22991,105,3,2024-12-20
412500,20016,93,3,2024-11-19
412501,42074,16,9,2024-07-25
412502,48395,196,3,2024-04-03
412503,49616,168,9,2024-10-30
412504,27343,161,9,2024-10-26
412505,3963,147,1,2024-08-21
412506,12606,90,5,2024-07-10
412507,18233,23,8,2024-04-16
412508,25605,131,1,2024-08-14
412509,2851,121,10,2024-12-16
412510,45438,69,5,2024-10-06
412511,42754,116,8,2024-11-02
412512,38125,181,1,2024-05-28
412513,39597,94,9,2024-09-23
412514,6228,107,5,2024-03-01
412515,28870,3,10,2024-06-27
412516,28876,151,7,2024-05-31
412517,24924,97,5,2024-11-15
412518,39409,197,8,2024-07-05
412519,19253,50,4,2024-04-16
412520,22247,139,1,2024-11-24
412521,10092,56,8,2024-03-11
412522,25485,30,9,2024-06-17
412523,43006,142,6,2024-03-05
412524,8894,80,3,2024-04-25
412525,36055,185,6,2024-05-06
412526,26914,29,4,2024-06-25
412527,17235,122,2,2024-06-04
412528,25223,191,8,2024-11-21
412529,37550,173,9,2024-03-26
412530,9737,53,5,2024-04-10
412531,30446,48,2,2024-07-14
412532,15738,34,1,2024-02-07
412533,31588,113,1,2024-10-28
412534,1407,121,3,2024-01-26
412535,3366,37,5,2024-09-16
412536,19608,114,9,2024-05-01
412537,44731,154,1,2024-06-04
412538,15140,9,9,2024-08-14
412539,27091,55,5,2024-10-15
412540,19787,193,5,2024-09-16
412541,47752,119,2,2024-04-04
412542,34616,136,1,2024-07-19
412543,10196,123,8,2024-09-10
412544,26069,174,7,2024-03-17
412545,10915,17,2,2024-03-31
412546,23969,41,4,2024-09-24
412547,37913,103,8,2024-03-20
412548,48241,2,1,2024-10-26
412549,27361,102,1,2024-03-01
412550,38006,36,8,2024-01-05
412551,20272,170,10,2024-12-20
412552,20264,62,8,2024-08-23
412553,32233,191,10,2024-12-21
412554,49083,169,2,2024-10-31
412555,6520,143,10,2024-08-26
412556,36096,45,1,2024-12-22
412557,24334,54,4,2024-05-25
412558,6637,149,1,2024-03-28
412559,39225,154,6,2024-01-20
412560,11573,33,1,2024-01-11
412561,37254,126,1,2024-01-11
412562,14003,156,8,2024-08-15
412563,11239,139,1,2024-06-02
412564,49888,82,8,2024-05-06
412565,9785,58,4,2024-11-05
412566,14215,103,8,2024-03-29
412567,48118,86,7,2024-04-23
412568,13385,177,10,2024-10-06
412569,31147,78,10,2024-08-27
412570,46845,9,9,2024-02-16
412571,46359,25,4,2024-07-10
412572,21269,110,1,2024-08-08
412573,28738,105,5,2024-12-20
412574,26138,145,2,2024-12-19
412575,48703,103,10,2024-05-28
412576,33635,89,10,2024-01-05
412577,1763,12,5,2024-10-18
412578,35154,9,9,2024-10-17
412579,31481,152,9,2024-11-01
412580,5314,39,7,2024-09-27
412581,14188,98,5,2024-07-27
412582,46322,27,9,2024-11-27
412583,4677,39,1,2024-05-26
412584,38564,93,10,2024-08-12
412585,11157,3,2,2024-09-12
412586,47882,121,1,2024-11-07
412587,31818,146,1,2024-09-13
412588,7792,37,7,2024-05-03
412589,8852,71,2,2024-02-16
412590,38066,191,8,2024-12-11
412591,39300,84,10,2024-05-18
412592,24895,94,7,2024-06-01
412593,47381,58,3,2024-08-31
412594,48565,186,7,2024-01-03
412595,28996,28,2,2024-09-07
412596,30169,12,10,2024-05-08
412597,35501,1,5,2024-11-23
412598,49428,61,9,2024-04-12
412599,15496,64,2,2024-08-20
412600,20110,95,10,2024-03-30
412601,17360,175,6,2024-07-13
412602,2270,192,3,2024-09-06
412603,9718,166,7,2024-06-20
412604,49802,198,5,2024-12-08
412605,35177,152,4,2024-08-13
412606,45520,70,7,2024-07-09
412607,46085,175,10,2024-01-07
412608,35265,34,4,2024-05-10
412609,47235,87,7,2024-11-08
412610,32866,47,9,2024-02-17
412611,39610,117,10,2024-10-24
412612,23681,155,7,2024-12-15
412613,3473,6,3,2024-02-18
412614,2834,21,2,2024-09-21
412615,25655,136,8,2024-06-13
412616,23609,6,7,2024-07-06
412617,47474,94,3,2024-07-19
412618,45679,109,2,2024-09-21
412619,10822,23,4,2024-07-05
412620,15529,34,9,2024-04-19
412621,43669,162,3,2024-10-09
412622,1817,85,10,2024-05-26
412623,27231,83,8,2024-12-11
412624,29745,105,8,2024-12-06
412625,20217,64,7,2024-11-06
412626,47146,8,10,2024-12-25
412627,38310,43,9,2024-10-23
412628,40891,118,4,2024-07-04
412629,1926,35,5,2024-10-25
412630,32742,36,6,2024-06-12
412631,13734,154,3,2024-02-18
412632,13832,65,10,2024-11-10
412633,35277,4,2,2024-02-22
412634,9940,106,10,2024-08-18
412635,13405,191,10,2024-06-18
412636,23547,54,9,2024-01-24
412637,2751,90,3,2024-03-24
412638,28691,184,2,2024-09-11
412639,24735,174,8,2024-01-28
412640,14959,141,9,2024-10-24
412641,28235,1,5,2024-03-08
412642,2644,179,10,2024-10-18
412643,35917,108,6,2024-06-01
412644,13402,32,9,2024-04-09
412645,47792,135,3,2024-12-26
412646,20016,29,5,2024-04-03
412647,28817,165,9,2024-07-14
412648,21028,63,7,2024-07-12
412649,36865,176,9,2024-04-20
412650,26180,92,2,2024-04-27
412651,42666,128,10,2024-09-07
412652,17021,115,5,2024-11-17
412653,48972,49,1,2024-07-22
412654,35616,131,9,2024-05-05
412655,40732,30,6,2024-07-09
412656,42118,141,3,2024-01-21
412657,43949,107,2,2024-11-28
412658,36134,31,1,2024-05-23
412659,31879,186,4,2024-03-16
412660,33379,156,3,2024-10-09
412661,29107,173,1,2024-10-27
412662,44664,190,8,2024-06-23
412663,13434,129,7,2024-10-15
412664,34931,97,10,2024-05-01
412665,28313,58,6,2024-12-05
412666,15874,3,5,2024-10-26
412667,42507,3,1,2024-08-23
412668,22859,108,3,2024-12-19
412669,25962,81,5,2024-04-15
412670,777,49,9,2024-09-04
412671,24665,105,4,2024-07-03
412672,22263,104,5,2024-12-01
412673,27437,94,8,2024-10-19
412674,49321,186,8,2024-02-24
412675,4221,24,2,2024-07-11
412676,37459,154,1,2024-01-11
412677,19128,70,1,2024-12-02
412678,22008,84,4,2024-10-01
412679,6572,99,9,2024-04-16
412680,28772,10,8,2024-09-16
412681,23887,39,9,2024-09-12
412682,15753,167,5,2024-08-06
412683,24813,143,10,2024-03-07
412684,38356,26,5,2024-09-26
412685,38958,8,1,2024-03-16
412686,15372,106,10,2024-08-11
412687,32575,179,10,2024-08-11
412688,27890,3,7,2024-02-29
412689,40885,19,7,2024-12-24
412690,27053,131,8,2024-05-02
412691,22987,45,8,2024-02-15
412692,27311,173,9,2024-12-01
412693,32148,2,10,2024-01-23
412694,24421,182,4,2024-06-23
412695,6310,34,6,2024-01-05
412696,4083,194,4,2024-08-26
412697,33398,98,6,2024-11-02
412698,19532,43,5,2024-01-22
412699,9237,118,5,2024-03-29
412700,45241,75,3,2024-04-03
412701,18024,166,2,2024-11-23
412702,5669,189,8,2024-04-06
412703,11943,138,8,2024-05-20
412704,36613,88,8,2024-10-11
412705,3990,173,1,2024-01-23
412706,22985,194,9,2024-05-21
412707,15058,105,7,2024-08-21
412708,20412,50,1,2024-10-16
412709,45983,181,2,2024-11-30
412710,5114,41,4,2024-10-03
412711,42335,128,10,2024-05-09
412712,25036,74,2,2024-04-20
412713,43685,153,5,2024-06-11
412714,43611,136,9,2024-10-18
412715,9559,113,10,2024-05-01
412716,47943,1,2,2024-01-16
412717,48438,93,7,2024-08-03
412718,46404,198,6,2024-02-18
412719,47644,8,5,2024-08-01
412720,27067,7,9,2024-07-04
412721,32357,133,2,2024-06-27
412722,7984,139,10,2024-07-10
412723,1793,66,2,2024-06-15
412724,3826,107,4,2024-05-25
412725,45538,193,5,2024-04-26
412726,32534,113,10,2024-04-25
412727,8260,61,1,2024-12-21
412728,18190,38,3,2024-02-21
412729,3821,123,3,2024-12-26
412730,44393,58,2,2024-10-31
412731,39171,171,8,2024-06-06
412732,4400,31,8,2024-03-23
412733,35759,103,8,2024-02-17
412734,2897,1,6,2024-06-27
412735,47180,143,3,2024-05-04
412736,42422,114,5,2024-08-21
412737,598,107,7,2024-10-12
412738,38320,13,9,2024-10-28
412739,28817,125,7,2024-12-09
412740,42987,153,10,2024-06-03
412741,20258,8,3,2024-06-16
412742,2039,191,3,2024-04-28
412743,28365,101,6,2024-09-08
412744,1279,165,8,2024-03-03
412745,13099,152,4,2024-04-23
412746,33539,179,8,2024-08-18
412747,20964,181,4,2024-05-10
412748,16460,181,3,2024-07-19
412749,5466,56,10,2024-02-19
412750,5339,20,9,2024-04-03
412751,34231,125,2,2024-08-21
412752,6078,105,7,2024-01-26
412753,12975,96,3,2024-12-23
412754,7207,74,4,2024-04-03
412755,3925,104,1,2024-06-16
412756,38888,66,9,2024-03-16
412757,15272,86,4,2024-11-04
412758,10780,3,10,2024-10-26
412759,33686,84,7,2024-10-30
412760,19939,190,5,2024-01-03
412761,12536,78,3,2024-04-16
412762,12910,51,3,2024-04-07
412763,48622,132,1,2024-09-24
412764,116,34,5,2024-02-16
412765,11780,141,3,2024-11-02
412766,1397,51,10,2024-02-24
412767,3236,27,1,2024-06-28
412768,43916,106,6,2024-07-06
412769,28618,31,4,2024-12-09
412770,25526,34,5,2024-10-29
412771,16162,170,9,2024-02-17
412772,24051,20,9,2024-12-12
412773,4453,89,2,2024-07-23
412774,306,131,4,2024-12-30
412775,8248,70,4,2024-05-13
412776,43270,191,4,2024-12-16
412777,37026,142,5,2024-01-15
412778,9454,124,4,2024-09-08
412779,22595,14,7,2024-04-19
412780,43956,23,4,2024-03-13
412781,12784,3,3,2024-02-09
412782,41209,27,6,2024-10-05
412783,12826,193,7,2024-06-27
412784,14319,151,10,2024-05-22
412785,46936,108,8,2024-11-08
412786,41100,108,10,2024-08-13
412787,19238,200,7,2024-05-30
412788,16659,111,5,2024-11-13
412789,49807,78,2,2024-11-05
412790,17584,41,10,2024-05-04
412791,33087,145,7,2024-01-30
412792,5750,4,1,2024-05-07
412793,7468,75,5,2024-03-01
412794,17844,185,2,2024-03-22
412795,3942,20,1,2024-07-15
412796,16390,81,8,2024-08-10
412797,630,71,10,2024-10-20
412798,7245,79,6,2024-03-19
412799,4513,39,4,2024-05-20
412800,11491,26,9,2024-05-09
412801,12178,105,8,2024-11-09
412802,36702,147,2,2024-08-25
412803,48046,69,3,2024-08-29
412804,9336,6,2,2024-02-18
412805,5501,89,7,2024-03-06
412806,48393,88,3,2024-03-17
412807,3207,124,10,2024-05-27
412808,9494,161,7,2024-04-11
412809,38803,133,7,2024-12-14
412810,4042,192,8,2024-08-22
412811,26293,17,7,2024-07-05
412812,35853,62,9,2024-11-29
412813,46938,120,6,2024-11-28
412814,20932,85,3,2024-12-28
412815,26248,48,5,2024-12-13
412816,22640,85,8,2024-01-26
412817,46088,65,3,2024-07-16
412818,17199,191,9,2024-07-09
412819,20183,185,8,2024-09-24
412820,9598,196,3,2024-04-19
412821,40867,76,9,2024-03-14
412822,7315,105,1,2024-09-23
412823,29054,116,7,2024-08-12
412824,18209,73,10,2024-09-12
412825,38137,144,4,2024-05-15
412826,12928,93,8,2024-07-11
412827,577,103,10,2024-02-09
412828,3853,48,2,2024-08-19
412829,13654,139,8,2024-08-26
412830,46959,21,2,2024-08-04
412831,6304,58,10,2024-03-20
412832,11613,161,6,2024-11-20
412833,36251,23,10,2024-03-30
412834,11663,144,8,2024-04-28
412835,25681,86,1,2024-11-26
412836,42326,36,6,2024-04-30
412837,22057,17,2,2024-08-18
412838,44722,183,9,2024-02-11
412839,11633,198,6,2024-09-17
412840,30887,54,5,2024-06-05
412841,45241,164,1,2024-08-27
412842,35389,31,1,2024-10-02
412843,16275,48,6,2024-09-13
412844,46519,122,2,2024-07-31
412845,18092,73,4,2024-01-23
412846,43778,155,10,2024-03-07
412847,34664,4,10,2024-05-30
412848,4122,28,9,2024-08-08
412849,32287,88,9,2024-01-25
412850,24155,143,2,2024-11-15
412851,38067,25,7,2024-04-07
412852,33819,64,9,2024-01-11
412853,45395,88,8,2024-11-07
412854,48745,90,3,2024-12-18
412855,24104,143,3,2024-04-19
412856,1632,46,9,2024-10-28
412857,26204,52,7,2024-01-11
412858,28433,49,9,2024-04-14
412859,4877,183,4,2024-11-17
412860,30876,55,10,2024-01-11
412861,27391,11,4,2024-09-14
412862,7458,37,6,2024-08-07
412863,39455,93,8,2024-11-24
412864,30461,10,5,2024-10-26
412865,46168,84,6,2024-07-22
412866,36741,134,8,2024-03-22
412867,29617,80,3,2024-03-15
412868,14490,168,2,2024-03-13
412869,9949,174,8,2024-08-08
412870,28385,128,3,2024-08-19
412871,16386,5,9,2024-10-02
412872,1587,191,5,2024-09-23
412873,32549,98,8,2024-12-03
412874,30820,169,1,2024-04-08
412875,31097,181,4,2024-02-08
412876,20321,62,6,2024-12-25
412877,15484,51,3,2024-02-02
412878,3345,46,6,2024-11-24
412879,34637,96,5,2024-12-05
412880,45880,144,2,2024-08-25
412881,46672,58,5,2024-04-30
412882,43242,76,7,2024-10-01
412883,49797,143,9,2024-07-26
412884,2571,156,7,2024-10-05
412885,6686,123,1,2024-04-04
412886,14511,196,6,2024-08-04
412887,11501,27,7,2024-07-11
412888,15545,77,10,2024-12-22
412889,46013,197,6,2024-12-22
412890,40342,132,3,2024-08-30
412891,38103,18,1,2024-06-25
412892,16196,117,7,2024-01-03
412893,7870,2,1,2024-01-25
412894,34528,167,3,2024-08-17
412895,21279,75,4,2024-03-01
412896,30908,45,2,2024-03-07
412897,33027,100,10,2024-11-17
412898,46449,25,2,2024-12-07
412899,11889,72,8,2024-08-21
412900,29452,176,4,2024-05-31
412901,6290,139,5,2024-08-14
412902,16004,146,5,2024-02-13
412903,6883,91,9,2024-05-07
412904,9815,123,10,2024-02-03
412905,45187,123,2,2024-03-05
412906,7832,118,9,2024-08-22
412907,32820,52,9,2024-01-03
412908,23905,92,4,2024-02-27
412909,15609,94,6,2024-11-29
412910,42766,157,5,2024-06-11
412911,12160,108,1,2024-02-02
412912,40681,139,9,2024-03-11
412913,22843,138,9,2024-10-04
412914,16606,78,5,2024-02-09
412915,10617,52,10,2024-04-16
412916,8663,25,3,2024-01-25
412917,39570,169,1,2024-04-02
412918,16988,178,7,2024-02-17
412919,30769,111,9,2024-06-03
412920,15889,41,6,2024-11-07
412921,34794,118,5,2024-07-30
412922,6420,64,7,2024-10-22
412923,33127,119,4,2024-12-17
412924,49739,31,3,2024-03-04
412925,23173,87,5,2024-01-16
412926,8529,145,4,2024-03-07
412927,31575,38,8,2024-06-06
412928,27400,27,8,2024-12-22
412929,1453,150,8,2024-01-16
412930,20837,108,7,2024-02-20
412931,31226,98,10,2024-10-16
412932,11112,23,3,2024-03-03
412933,10726,19,10,2024-06-13
412934,35739,42,1,2024-08-05
412935,4037,153,1,2024-12-11
412936,49418,34,6,2024-03-10
412937,36136,134,8,2024-04-06
412938,27776,151,9,2024-11-24
412939,6242,60,5,2024-11-03
412940,19986,72,2,2024-10-24
412941,11801,100,4,2024-09-02
412942,32765,78,2,2024-02-18
412943,43667,5,1,2024-02-25
412944,34942,89,7,2024-07-16
412945,26164,191,6,2024-03-27
412946,24308,192,5,2024-07-20
412947,27216,31,10,2024-07-17
412948,30928,172,2,2024-02-15
412949,8092,197,2,2024-04-03
412950,25529,164,2,2024-11-10
412951,5787,178,5,2024-11-09
412952,33049,9,7,2024-12-21
412953,49485,99,9,2024-04-01
412954,14499,95,6,2024-04-09
412955,8631,177,5,2024-08-03
412956,6940,198,8,2024-08-25
412957,2682,101,5,2024-11-16
412958,39561,53,3,2024-09-04
412959,2593,21,6,2024-07-12
